Unidades territoriales;Indicadores de renta media;Periodo;Total
4108002001 Real de la Jara, El sección 02001;Renta media por hogar;2015;20.631
41081 Rinconada, La;Renta media por persona ;2017;8.325
41081 Rinconada, La;Renta media por persona ;2016;8.014
41081 Rinconada, La;Renta media por persona ;2015;7.803
41081 Rinconada, La;Renta media por hogar;2017;23.990
41081 Rinconada, La;Renta media por hogar;2016;23.286
41081 Rinconada, La;Renta media por hogar;2015;22.710
4108101 Rinconada, La distrito 01;Renta media por persona ;2017;8.002
4108101 Rinconada, La distrito 01;Renta media por persona ;2016;7.611
4108101 Rinconada, La distrito 01;Renta media por persona ;2015;7.494
4108101 Rinconada, La distrito 01;Renta media por hogar;2017;23.765
4108101 Rinconada, La distrito 01;Renta media por hogar;2016;22.676
4108101 Rinconada, La distrito 01;Renta media por hogar;2015;22.297
4108101001 Rinconada, La sección 01001;Renta media por persona ;2017;8.428
4108101001 Rinconada, La sección 01001;Renta media por persona ;2016;8.373
4108101001 Rinconada, La sección 01001;Renta media por persona ;2015;8.240
4108101001 Rinconada, La sección 01001;Renta media por hogar;2017;23.893
4108101001 Rinconada, La sección 01001;Renta media por hogar;2016;24.002
4108101001 Rinconada, La sección 01001;Renta media por hogar;2015;23.425
4108101002 Rinconada, La sección 01002;Renta media por persona ;2017;7.815
4108101002 Rinconada, La sección 01002;Renta media por persona ;2016;7.418
4108101002 Rinconada, La sección 01002;Renta media por persona ;2015;7.221
4108101002 Rinconada, La sección 01002;Renta media por hogar;2017;23.567
4108101002 Rinconada, La sección 01002;Renta media por hogar;2016;22.295
4108101002 Rinconada, La sección 01002;Renta media por hogar;2015;22.037
4108101003 Rinconada, La sección 01003;Renta media por persona ;2017;6.367
4108101003 Rinconada, La sección 01003;Renta media por persona ;2016;6.071
4108101003 Rinconada, La sección 01003;Renta media por persona ;2015;5.848
4108101003 Rinconada, La sección 01003;Renta media por hogar;2017;18.910
4108101003 Rinconada, La sección 01003;Renta media por hogar;2016;18.280
4108101003 Rinconada, La sección 01003;Renta media por hogar;2015;17.652
4108101004 Rinconada, La sección 01004;Renta media por persona ;2017;9.223
4108101004 Rinconada, La sección 01004;Renta media por persona ;2016;8.689
4108101004 Rinconada, La sección 01004;Renta media por persona ;2015;8.676
4108101004 Rinconada, La sección 01004;Renta media por hogar;2017;27.181
4108101004 Rinconada, La sección 01004;Renta media por hogar;2016;25.725
4108101004 Rinconada, La sección 01004;Renta media por hogar;2015;25.653
4108101005 Rinconada, La sección 01005;Renta media por persona ;2017;8.007
4108101005 Rinconada, La sección 01005;Renta media por persona ;2016;7.445
4108101005 Rinconada, La sección 01005;Renta media por persona ;2015;7.578
4108101005 Rinconada, La sección 01005;Renta media por hogar;2017;23.890
4108101005 Rinconada, La sección 01005;Renta media por hogar;2016;22.233
4108101005 Rinconada, La sección 01005;Renta media por hogar;2015;22.485
4108101006 Rinconada, La sección 01006;Renta media por persona ;2017;7.652
4108101006 Rinconada, La sección 01006;Renta media por persona ;2016;7.286
4108101006 Rinconada, La sección 01006;Renta media por persona ;2015;7.067
4108101006 Rinconada, La sección 01006;Renta media por hogar;2017;23.292
4108101006 Rinconada, La sección 01006;Renta media por hogar;2016;22.059
4108101006 Rinconada, La sección 01006;Renta media por hogar;2015;21.020
4108102 Rinconada, La distrito 02;Renta media por persona ;2017;8.444
4108102 Rinconada, La distrito 02;Renta media por persona ;2016;8.160
4108102 Rinconada, La distrito 02;Renta media por persona ;2015;7.915
4108102 Rinconada, La distrito 02;Renta media por hogar;2017;24.069
4108102 Rinconada, La distrito 02;Renta media por hogar;2016;23.501
4108102 Rinconada, La distrito 02;Renta media por hogar;2015;22.856
4108102001 Rinconada, La sección 02001;Renta media por persona ;2017;6.742
4108102001 Rinconada, La sección 02001;Renta media por persona ;2016;6.445
4108102001 Rinconada, La sección 02001;Renta media por persona ;2015;6.262
4108102001 Rinconada, La sección 02001;Renta media por hogar;2017;18.548
4108102001 Rinconada, La sección 02001;Renta media por hogar;2016;18.008
4108102001 Rinconada, La sección 02001;Renta media por hogar;2015;18.212
4108102002 Rinconada, La sección 02002;Renta media por persona ;2017;9.333
4108102002 Rinconada, La sección 02002;Renta media por persona ;2016;9.067
4108102002 Rinconada, La sección 02002;Renta media por persona ;2015;9.053
4108102002 Rinconada, La sección 02002;Renta media por hogar;2017;25.187
4108102002 Rinconada, La sección 02002;Renta media por hogar;2016;24.702
4108102002 Rinconada, La sección 02002;Renta media por hogar;2015;24.494
4108102003 Rinconada, La sección 02003;Renta media por persona ;2017;7.529
4108102003 Rinconada, La sección 02003;Renta media por persona ;2016;7.608
4108102003 Rinconada, La sección 02003;Renta media por persona ;2015;7.394
4108102003 Rinconada, La sección 02003;Renta media por hogar;2017;21.109
4108102003 Rinconada, La sección 02003;Renta media por hogar;2016;21.288
4108102003 Rinconada, La sección 02003;Renta media por hogar;2015;20.529
4108102004 Rinconada, La sección 02004;Renta media por persona ;2017;7.424
4108102004 Rinconada, La sección 02004;Renta media por persona ;2016;7.092
4108102004 Rinconada, La sección 02004;Renta media por persona ;2015;6.830
4108102004 Rinconada, La sección 02004;Renta media por hogar;2017;18.262
4108102004 Rinconada, La sección 02004;Renta media por hogar;2016;17.770
4108102004 Rinconada, La sección 02004;Renta media por hogar;2015;17.493
4108102005 Rinconada, La sección 02005;Renta media por persona ;2017;9.449
4108102005 Rinconada, La sección 02005;Renta media por persona ;2016;9.198
4108102005 Rinconada, La sección 02005;Renta media por persona ;2015;9.162
4108102005 Rinconada, La sección 02005;Renta media por hogar;2017;24.785
4108102005 Rinconada, La sección 02005;Renta media por hogar;2016;24.628
4108102005 Rinconada, La sección 02005;Renta media por hogar;2015;24.789
4108102006 Rinconada, La sección 02006;Renta media por persona ;2017;9.203
4108102006 Rinconada, La sección 02006;Renta media por persona ;2016;8.612
4108102006 Rinconada, La sección 02006;Renta media por persona ;2015;8.466
4108102006 Rinconada, La sección 02006;Renta media por hogar;2017;25.208
4108102006 Rinconada, La sección 02006;Renta media por hogar;2016;23.995
4108102006 Rinconada, La sección 02006;Renta media por hogar;2015;23.549
4108102007 Rinconada, La sección 02007;Renta media por persona ;2017;7.183
4108102007 Rinconada, La sección 02007;Renta media por persona ;2016;7.009
4108102007 Rinconada, La sección 02007;Renta media por persona ;2015;6.664
4108102007 Rinconada, La sección 02007;Renta media por hogar;2017;17.142
4108102007 Rinconada, La sección 02007;Renta media por hogar;2016;16.691
4108102007 Rinconada, La sección 02007;Renta media por hogar;2015;16.232
4108102008 Rinconada, La sección 02008;Renta media por persona ;2017;7.337
4108102008 Rinconada, La sección 02008;Renta media por persona ;2016;7.387
4108102008 Rinconada, La sección 02008;Renta media por persona ;2015;7.213
4108102008 Rinconada, La sección 02008;Renta media por hogar;2017;17.574
4108102008 Rinconada, La sección 02008;Renta media por hogar;2016;17.647
4108102008 Rinconada, La sección 02008;Renta media por hogar;2015;17.080
4108102009 Rinconada, La sección 02009;Renta media por persona ;2017;9.546
4108102009 Rinconada, La sección 02009;Renta media por persona ;2016;9.291
4108102009 Rinconada, La sección 02009;Renta media por persona ;2015;9.162
4108102009 Rinconada, La sección 02009;Renta media por hogar;2017;25.183
4108102009 Rinconada, La sección 02009;Renta media por hogar;2016;24.756
4108102009 Rinconada, La sección 02009;Renta media por hogar;2015;23.791
4108102010 Rinconada, La sección 02010;Renta media por persona ;2017;8.085
4108102010 Rinconada, La sección 02010;Renta media por persona ;2016;7.817
4108102010 Rinconada, La sección 02010;Renta media por persona ;2015;7.337
4108102010 Rinconada, La sección 02010;Renta media por hogar;2017;24.820
4108102010 Rinconada, La sección 02010;Renta media por hogar;2016;24.077
4108102010 Rinconada, La sección 02010;Renta media por hogar;2015;22.756
4108102011 Rinconada, La sección 02011;Renta media por persona ;2017;8.740
4108102011 Rinconada, La sección 02011;Renta media por persona ;2016;8.585
4108102011 Rinconada, La sección 02011;Renta media por persona ;2015;8.211
4108102011 Rinconada, La sección 02011;Renta media por hogar;2017;26.028
4108102011 Rinconada, La sección 02011;Renta media por hogar;2016;25.622
4108102011 Rinconada, La sección 02011;Renta media por hogar;2015;24.823
4108102012 Rinconada, La sección 02012;Renta media por persona ;2017;9.037
4108102012 Rinconada, La sección 02012;Renta media por persona ;2016;8.471
4108102012 Rinconada, La sección 02012;Renta media por persona ;2015;8.146
4108102012 Rinconada, La sección 02012;Renta media por hogar;2017;24.804
4108102012 Rinconada, La sección 02012;Renta media por hogar;2016;23.134
4108102012 Rinconada, La sección 02012;Renta media por hogar;2015;22.562
4108102013 Rinconada, La sección 02013;Renta media por persona ;2017;9.116
4108102013 Rinconada, La sección 02013;Renta media por persona ;2016;8.756
4108102013 Rinconada, La sección 02013;Renta media por persona ;2015;8.647
4108102013 Rinconada, La sección 02013;Renta media por hogar;2017;28.652
4108102013 Rinconada, La sección 02013;Renta media por hogar;2016;27.986
4108102013 Rinconada, La sección 02013;Renta media por hogar;2015;27.946
4108102014 Rinconada, La sección 02014;Renta media por persona ;2017;9.423
4108102014 Rinconada, La sección 02014;Renta media por persona ;2016;9.332
4108102014 Rinconada, La sección 02014;Renta media por persona ;2015;8.715
4108102014 Rinconada, La sección 02014;Renta media por hogar;2017;28.656
4108102014 Rinconada, La sección 02014;Renta media por hogar;2016;28.889
4108102014 Rinconada, La sección 02014;Renta media por hogar;2015;26.974
4108102015 Rinconada, La sección 02015;Renta media por persona ;2017;8.320
4108102015 Rinconada, La sección 02015;Renta media por persona ;2016;7.816
4108102015 Rinconada, La sección 02015;Renta media por persona ;2015;7.180
4108102015 Rinconada, La sección 02015;Renta media por hogar;2017;25.309
4108102015 Rinconada, La sección 02015;Renta media por hogar;2016;23.997
4108102015 Rinconada, La sección 02015;Renta media por hogar;2015;21.723
4108102016 Rinconada, La sección 02016;Renta media por persona ;2017;7.250
4108102016 Rinconada, La sección 02016;Renta media por persona ;2016;6.828
4108102016 Rinconada, La sección 02016;Renta media por persona ;2015;6.723
4108102016 Rinconada, La sección 02016;Renta media por hogar;2017;22.275
4108102016 Rinconada, La sección 02016;Renta media por hogar;2016;21.415
4108102016 Rinconada, La sección 02016;Renta media por hogar;2015;21.257
4108102017 Rinconada, La sección 02017;Renta media por persona ;2017;7.587
4108102017 Rinconada, La sección 02017;Renta media por persona ;2016;7.430
4108102017 Rinconada, La sección 02017;Renta media por persona ;2015;7.412
4108102017 Rinconada, La sección 02017;Renta media por hogar;2017;24.449
4108102017 Rinconada, La sección 02017;Renta media por hogar;2016;24.025
4108102017 Rinconada, La sección 02017;Renta media por hogar;2015;23.616
4108102018 Rinconada, La sección 02018;Renta media por persona ;2017;9.049
4108102018 Rinconada, La sección 02018;Renta media por persona ;2016;8.701
4108102018 Rinconada, La sección 02018;Renta media por persona ;2015;8.434
4108102018 Rinconada, La sección 02018;Renta media por hogar;2017;26.710
4108102018 Rinconada, La sección 02018;Renta media por hogar;2016;26.315
4108102018 Rinconada, La sección 02018;Renta media por hogar;2015;25.317
41082 Roda de Andalucía, La;Renta media por persona ;2017;8.305
41082 Roda de Andalucía, La;Renta media por persona ;2016;8.065
41082 Roda de Andalucía, La;Renta media por persona ;2015;8.148
41082 Roda de Andalucía, La;Renta media por hogar;2017;22.071
41082 Roda de Andalucía, La;Renta media por hogar;2016;21.590
41082 Roda de Andalucía, La;Renta media por hogar;2015;21.813
4108201 Roda de Andalucía, La distrito 01;Renta media por persona ;2017;8.305
4108201 Roda de Andalucía, La distrito 01;Renta media por persona ;2016;8.065
4108201 Roda de Andalucía, La distrito 01;Renta media por persona ;2015;8.148
4108201 Roda de Andalucía, La distrito 01;Renta media por hogar;2017;22.071
4108201 Roda de Andalucía, La distrito 01;Renta media por hogar;2016;21.590
4108201 Roda de Andalucía, La distrito 01;Renta media por hogar;2015;21.813
4108201001 Roda de Andalucía, La sección 01001;Renta media por persona ;2017;8.519
4108201001 Roda de Andalucía, La sección 01001;Renta media por persona ;2016;8.167
4108201001 Roda de Andalucía, La sección 01001;Renta media por persona ;2015;8.222
4108201001 Roda de Andalucía, La sección 01001;Renta media por hogar;2017;22.001
4108201001 Roda de Andalucía, La sección 01001;Renta media por hogar;2016;21.622
4108201001 Roda de Andalucía, La sección 01001;Renta media por hogar;2015;21.773
4108201002 Roda de Andalucía, La sección 01002;Renta media por persona ;2017;7.980
4108201002 Roda de Andalucía, La sección 01002;Renta media por persona ;2016;7.838
4108201002 Roda de Andalucía, La sección 01002;Renta media por persona ;2015;7.895
4108201002 Roda de Andalucía, La sección 01002;Renta media por hogar;2017;21.323
4108201002 Roda de Andalucía, La sección 01002;Renta media por hogar;2016;20.954
4108201002 Roda de Andalucía, La sección 01002;Renta media por hogar;2015;21.097
4108201003 Roda de Andalucía, La sección 01003;Renta media por persona ;2017;8.588
4108201003 Roda de Andalucía, La sección 01003;Renta media por persona ;2016;8.310
4108201003 Roda de Andalucía, La sección 01003;Renta media por persona ;2015;8.469
4108201003 Roda de Andalucía, La sección 01003;Renta media por hogar;2017;23.337
4108201003 Roda de Andalucía, La sección 01003;Renta media por hogar;2016;22.568
4108201003 Roda de Andalucía, La sección 01003;Renta media por hogar;2015;23.025
41083 Ronquillo, El;Renta media por persona ;2017;8.648
41083 Ronquillo, El;Renta media por persona ;2016;8.566
41083 Ronquillo, El;Renta media por persona ;2015;8.143
41083 Ronquillo, El;Renta media por hogar;2017;20.477
41083 Ronquillo, El;Renta media por hogar;2016;20.258
41083 Ronquillo, El;Renta media por hogar;2015;19.485
4108301 Ronquillo, El distrito 01;Renta media por persona ;2017;8.648
4108301 Ronquillo, El distrito 01;Renta media por persona ;2016;8.566
4108301 Ronquillo, El distrito 01;Renta media por persona ;2015;8.143
4108301 Ronquillo, El distrito 01;Renta media por hogar;2017;20.477
4108301 Ronquillo, El distrito 01;Renta media por hogar;2016;20.258
4108301 Ronquillo, El distrito 01;Renta media por hogar;2015;19.485
4108301001 Ronquillo, El sección 01001;Renta media por persona ;2017;8.648
4108301001 Ronquillo, El sección 01001;Renta media por persona ;2016;8.566
4108301001 Ronquillo, El sección 01001;Renta media por persona ;2015;8.143
4108301001 Ronquillo, El sección 01001;Renta media por hogar;2017;20.477
4108301001 Ronquillo, El sección 01001;Renta media por hogar;2016;20.258
4108301001 Ronquillo, El sección 01001;Renta media por hogar;2015;19.485
41084 Rubio, El;Renta media por persona ;2017;7.977
41084 Rubio, El;Renta media por persona ;2016;7.770
41084 Rubio, El;Renta media por persona ;2015;7.484
41084 Rubio, El;Renta media por hogar;2017;20.053
41084 Rubio, El;Renta media por hogar;2016;19.487
41084 Rubio, El;Renta media por hogar;2015;18.899
4108401 Rubio, El distrito 01;Renta media por persona ;2017;7.690
4108401 Rubio, El distrito 01;Renta media por persona ;2016;7.357
4108401 Rubio, El distrito 01;Renta media por persona ;2015;7.125
4108401 Rubio, El distrito 01;Renta media por hogar;2017;19.655
4108401 Rubio, El distrito 01;Renta media por hogar;2016;18.670
4108401 Rubio, El distrito 01;Renta media por hogar;2015;18.353
4108401001 Rubio, El sección 01001;Renta media por persona ;2017;7.690
4108401001 Rubio, El sección 01001;Renta media por persona ;2016;7.357
4108401001 Rubio, El sección 01001;Renta media por persona ;2015;7.125
4108401001 Rubio, El sección 01001;Renta media por hogar;2017;19.655
4108401001 Rubio, El sección 01001;Renta media por hogar;2016;18.670
4108401001 Rubio, El sección 01001;Renta media por hogar;2015;18.353
4108402 Rubio, El distrito 02;Renta media por persona ;2017;8.444
4108402 Rubio, El distrito 02;Renta media por persona ;2016;8.434
4108402 Rubio, El distrito 02;Renta media por persona ;2015;8.070
4108402 Rubio, El distrito 02;Renta media por hogar;2017;20.675
4108402 Rubio, El distrito 02;Renta media por hogar;2016;20.763
4108402 Rubio, El distrito 02;Renta media por hogar;2015;19.749
4108402001 Rubio, El sección 02001;Renta media por persona ;2017;8.444
4108402001 Rubio, El sección 02001;Renta media por persona ;2016;8.434
4108402001 Rubio, El sección 02001;Renta media por persona ;2015;8.070
4108402001 Rubio, El sección 02001;Renta media por hogar;2017;20.675
4108402001 Rubio, El sección 02001;Renta media por hogar;2016;20.763
4108402001 Rubio, El sección 02001;Renta media por hogar;2015;19.749
41085 Salteras;Renta media por persona ;2017;9.687
41085 Salteras;Renta media por persona ;2016;9.312
41085 Salteras;Renta media por persona ;2015;9.328
41085 Salteras;Renta media por hogar;2017;28.616
41085 Salteras;Renta media por hogar;2016;27.845
41085 Salteras;Renta media por hogar;2015;27.787
4108501 Salteras distrito 01;Renta media por persona ;2017;9.687
4108501 Salteras distrito 01;Renta media por persona ;2016;9.312
4108501 Salteras distrito 01;Renta media por persona ;2015;9.328
4108501 Salteras distrito 01;Renta media por hogar;2017;28.616
4108501 Salteras distrito 01;Renta media por hogar;2016;27.845
4108501 Salteras distrito 01;Renta media por hogar;2015;27.787
4108501001 Salteras sección 01001;Renta media por persona ;2017;8.183
4108501001 Salteras sección 01001;Renta media por persona ;2016;7.884
4108501001 Salteras sección 01001;Renta media por persona ;2015;7.954
4108501001 Salteras sección 01001;Renta media por hogar;2017;24.159
4108501001 Salteras sección 01001;Renta media por hogar;2016;23.365
4108501001 Salteras sección 01001;Renta media por hogar;2015;23.540
4108501002 Salteras sección 01002;Renta media por persona ;2017;10.099
4108501002 Salteras sección 01002;Renta media por persona ;2016;9.789
4108501002 Salteras sección 01002;Renta media por persona ;2015;9.779
4108501002 Salteras sección 01002;Renta media por hogar;2017;28.875
4108501002 Salteras sección 01002;Renta media por hogar;2016;28.397
4108501002 Salteras sección 01002;Renta media por hogar;2015;27.929
4108501003 Salteras sección 01003;Renta media por persona ;2017;11.772
4108501003 Salteras sección 01003;Renta media por persona ;2016;11.148
4108501003 Salteras sección 01003;Renta media por persona ;2015;11.073
4108501003 Salteras sección 01003;Renta media por hogar;2017;36.185
4108501003 Salteras sección 01003;Renta media por hogar;2016;35.071
4108501003 Salteras sección 01003;Renta media por hogar;2015;34.993
41086 San Juan de Aznalfarache;Renta media por persona ;2017;8.186
41086 San Juan de Aznalfarache;Renta media por persona ;2016;7.837
41086 San Juan de Aznalfarache;Renta media por persona ;2015;7.793
41086 San Juan de Aznalfarache;Renta media por hogar;2017;21.670
41086 San Juan de Aznalfarache;Renta media por hogar;2016;21.439
41086 San Juan de Aznalfarache;Renta media por hogar;2015;21.166
4108601 San Juan de Aznalfarache distrito 01;Renta media por persona ;2017;8.112
4108601 San Juan de Aznalfarache distrito 01;Renta media por persona ;2016;7.790
4108601 San Juan de Aznalfarache distrito 01;Renta media por persona ;2015;7.660
4108601 San Juan de Aznalfarache distrito 01;Renta media por hogar;2017;20.308
4108601 San Juan de Aznalfarache distrito 01;Renta media por hogar;2016;20.096
4108601 San Juan de Aznalfarache distrito 01;Renta media por hogar;2015;19.952
4108601001 San Juan de Aznalfarache sección 01001;Renta media por persona ;2017;8.051
4108601001 San Juan de Aznalfarache sección 01001;Renta media por persona ;2016;7.701
4108601001 San Juan de Aznalfarache sección 01001;Renta media por persona ;2015;7.953
4108601001 San Juan de Aznalfarache sección 01001;Renta media por hogar;2017;20.891
4108601001 San Juan de Aznalfarache sección 01001;Renta media por hogar;2016;20.519
4108601001 San Juan de Aznalfarache sección 01001;Renta media por hogar;2015;21.209
4108601002 San Juan de Aznalfarache sección 01002;Renta media por persona ;2017;9.058
4108601002 San Juan de Aznalfarache sección 01002;Renta media por persona ;2016;8.773
4108601002 San Juan de Aznalfarache sección 01002;Renta media por persona ;2015;8.458
4108601002 San Juan de Aznalfarache sección 01002;Renta media por hogar;2017;22.285
4108601002 San Juan de Aznalfarache sección 01002;Renta media por hogar;2016;22.281
4108601002 San Juan de Aznalfarache sección 01002;Renta media por hogar;2015;21.676
4108601003 San Juan de Aznalfarache sección 01003;Renta media por persona ;2017;7.196
4108601003 San Juan de Aznalfarache sección 01003;Renta media por persona ;2016;6.863
4108601003 San Juan de Aznalfarache sección 01003;Renta media por persona ;2015;6.513
4108601003 San Juan de Aznalfarache sección 01003;Renta media por hogar;2017;17.602
4108601003 San Juan de Aznalfarache sección 01003;Renta media por hogar;2016;17.344
4108601003 San Juan de Aznalfarache sección 01003;Renta media por hogar;2015;16.811
4108602 San Juan de Aznalfarache distrito 02;Renta media por persona ;2017;10.524
4108602 San Juan de Aznalfarache distrito 02;Renta media por persona ;2016;10.341
4108602 San Juan de Aznalfarache distrito 02;Renta media por persona ;2015;10.444
4108602 San Juan de Aznalfarache distrito 02;Renta media por hogar;2017;27.849
4108602 San Juan de Aznalfarache distrito 02;Renta media por hogar;2016;28.061
4108602 San Juan de Aznalfarache distrito 02;Renta media por hogar;2015;28.217
4108602001 San Juan de Aznalfarache sección 02001;Renta media por persona ;2017;9.120
4108602001 San Juan de Aznalfarache sección 02001;Renta media por persona ;2016;8.722
4108602001 San Juan de Aznalfarache sección 02001;Renta media por persona ;2015;9.147
4108602001 San Juan de Aznalfarache sección 02001;Renta media por hogar;2017;23.052
4108602001 San Juan de Aznalfarache sección 02001;Renta media por hogar;2016;22.810
4108602001 San Juan de Aznalfarache sección 02001;Renta media por hogar;2015;23.852
4108602002 San Juan de Aznalfarache sección 02002;Renta media por persona ;2017;12.041
4108602002 San Juan de Aznalfarache sección 02002;Renta media por persona ;2016;12.178
4108602002 San Juan de Aznalfarache sección 02002;Renta media por persona ;2015;12.007
4108602002 San Juan de Aznalfarache sección 02002;Renta media por hogar;2017;33.566
4108602002 San Juan de Aznalfarache sección 02002;Renta media por hogar;2016;34.514
4108602002 San Juan de Aznalfarache sección 02002;Renta media por hogar;2015;33.915
4108603 San Juan de Aznalfarache distrito 03;Renta media por persona ;2017;8.211
4108603 San Juan de Aznalfarache distrito 03;Renta media por persona ;2016;7.855
4108603 San Juan de Aznalfarache distrito 03;Renta media por persona ;2015;7.763
4108603 San Juan de Aznalfarache distrito 03;Renta media por hogar;2017;22.663
4108603 San Juan de Aznalfarache distrito 03;Renta media por hogar;2016;22.284
4108603 San Juan de Aznalfarache distrito 03;Renta media por hogar;2015;21.957
4108603001 San Juan de Aznalfarache sección 03001;Renta media por persona ;2017;7.713
4108603001 San Juan de Aznalfarache sección 03001;Renta media por persona ;2016;7.393
4108603001 San Juan de Aznalfarache sección 03001;Renta media por persona ;2015;7.251
4108603001 San Juan de Aznalfarache sección 03001;Renta media por hogar;2017;19.842
4108603001 San Juan de Aznalfarache sección 03001;Renta media por hogar;2016;19.539
4108603001 San Juan de Aznalfarache sección 03001;Renta media por hogar;2015;19.177
4108603002 San Juan de Aznalfarache sección 03002;Renta media por persona ;2017;7.944
4108603002 San Juan de Aznalfarache sección 03002;Renta media por persona ;2016;7.584
4108603002 San Juan de Aznalfarache sección 03002;Renta media por persona ;2015;7.444
4108603002 San Juan de Aznalfarache sección 03002;Renta media por hogar;2017;22.416
4108603002 San Juan de Aznalfarache sección 03002;Renta media por hogar;2016;22.338
4108603002 San Juan de Aznalfarache sección 03002;Renta media por hogar;2015;21.922
4108603003 San Juan de Aznalfarache sección 03003;Renta media por persona ;2017;4.507
4108603003 San Juan de Aznalfarache sección 03003;Renta media por persona ;2016;4.356
4108603003 San Juan de Aznalfarache sección 03003;Renta media por persona ;2015;4.283
4108603003 San Juan de Aznalfarache sección 03003;Renta media por hogar;2017;12.988
4108603003 San Juan de Aznalfarache sección 03003;Renta media por hogar;2016;13.006
4108603003 San Juan de Aznalfarache sección 03003;Renta media por hogar;2015;12.571
4108603004 San Juan de Aznalfarache sección 03004;Renta media por persona ;2017;6.547
4108603004 San Juan de Aznalfarache sección 03004;Renta media por persona ;2016;6.164
4108603004 San Juan de Aznalfarache sección 03004;Renta media por persona ;2015;6.240
4108603004 San Juan de Aznalfarache sección 03004;Renta media por hogar;2017;17.258
4108603004 San Juan de Aznalfarache sección 03004;Renta media por hogar;2016;16.739
4108603004 San Juan de Aznalfarache sección 03004;Renta media por hogar;2015;16.545
4108603005 San Juan de Aznalfarache sección 03005;Renta media por persona ;2017;9.966
4108603005 San Juan de Aznalfarache sección 03005;Renta media por persona ;2016;9.743
4108603005 San Juan de Aznalfarache sección 03005;Renta media por persona ;2015;9.532
4108603005 San Juan de Aznalfarache sección 03005;Renta media por hogar;2017;27.922
4108603005 San Juan de Aznalfarache sección 03005;Renta media por hogar;2016;27.459
4108603005 San Juan de Aznalfarache sección 03005;Renta media por hogar;2015;27.075
4108603006 San Juan de Aznalfarache sección 03006;Renta media por persona ;2017;12.406
4108603006 San Juan de Aznalfarache sección 03006;Renta media por persona ;2016;12.039
4108603006 San Juan de Aznalfarache sección 03006;Renta media por persona ;2015;12.124
4108603006 San Juan de Aznalfarache sección 03006;Renta media por hogar;2017;34.740
4108603006 San Juan de Aznalfarache sección 03006;Renta media por hogar;2016;34.162
4108603006 San Juan de Aznalfarache sección 03006;Renta media por hogar;2015;34.853
4108604 San Juan de Aznalfarache distrito 04;Renta media por persona ;2017;7.192
4108604 San Juan de Aznalfarache distrito 04;Renta media por persona ;2016;6.797
4108604 San Juan de Aznalfarache distrito 04;Renta media por persona ;2015;6.805
4108604 San Juan de Aznalfarache distrito 04;Renta media por hogar;2017;18.358
4108604 San Juan de Aznalfarache distrito 04;Renta media por hogar;2016;18.131
4108604 San Juan de Aznalfarache distrito 04;Renta media por hogar;2015;17.804
4108604001 San Juan de Aznalfarache sección 04001;Renta media por persona ;2017;7.473
4108604001 San Juan de Aznalfarache sección 04001;Renta media por persona ;2016;6.910
4108604001 San Juan de Aznalfarache sección 04001;Renta media por persona ;2015;6.721
4108604001 San Juan de Aznalfarache sección 04001;Renta media por hogar;2017;19.891
4108604001 San Juan de Aznalfarache sección 04001;Renta media por hogar;2016;19.458
4108604001 San Juan de Aznalfarache sección 04001;Renta media por hogar;2015;18.822
4108604002 San Juan de Aznalfarache sección 04002;Renta media por persona ;2017;7.589
4108604002 San Juan de Aznalfarache sección 04002;Renta media por persona ;2016;7.311
4108604002 San Juan de Aznalfarache sección 04002;Renta media por persona ;2015;7.499
4108604002 San Juan de Aznalfarache sección 04002;Renta media por hogar;2017;19.942
4108604002 San Juan de Aznalfarache sección 04002;Renta media por hogar;2016;19.942
4108604002 San Juan de Aznalfarache sección 04002;Renta media por hogar;2015;20.415
4108604003 San Juan de Aznalfarache sección 04003;Renta media por persona ;2017;6.794
4108604003 San Juan de Aznalfarache sección 04003;Renta media por persona ;2016;6.355
4108604003 San Juan de Aznalfarache sección 04003;Renta media por persona ;2015;6.515
4108604003 San Juan de Aznalfarache sección 04003;Renta media por hogar;2017;16.591
4108604003 San Juan de Aznalfarache sección 04003;Renta media por hogar;2016;16.614
4108604003 San Juan de Aznalfarache sección 04003;Renta media por hogar;2015;16.355
4108604004 San Juan de Aznalfarache sección 04004;Renta media por persona ;2017;7.060
4108604004 San Juan de Aznalfarache sección 04004;Renta media por persona ;2016;6.879
4108604004 San Juan de Aznalfarache sección 04004;Renta media por persona ;2015;6.656
4108604004 San Juan de Aznalfarache sección 04004;Renta media por hogar;2017;17.078
4108604004 San Juan de Aznalfarache sección 04004;Renta media por hogar;2016;16.827
4108604004 San Juan de Aznalfarache sección 04004;Renta media por hogar;2015;15.847
4108604005 San Juan de Aznalfarache sección 04005;Renta media por persona ;2017;6.891
4108604005 San Juan de Aznalfarache sección 04005;Renta media por persona ;2016;6.516
4108604005 San Juan de Aznalfarache sección 04005;Renta media por persona ;2015;6.720
4108604005 San Juan de Aznalfarache sección 04005;Renta media por hogar;2017;18.147
4108604005 San Juan de Aznalfarache sección 04005;Renta media por hogar;2016;17.608
4108604005 San Juan de Aznalfarache sección 04005;Renta media por hogar;2015;17.767
41088 San Nicolás del Puerto;Renta media por persona ;2017;7.811
41088 San Nicolás del Puerto;Renta media por persona ;2016;7.749
41088 San Nicolás del Puerto;Renta media por persona ;2015;7.308
41088 San Nicolás del Puerto;Renta media por hogar;2017;17.150
